user_id,event_id,value
2035613,391136,1
2035613,391137,1
2035613,391138,1
2035613,391139,1
2035613,391140,1
2035613,391142,1
2035613,391144,1
2035613,391385,1
2035728,391385,1
2035728,391389,1
2035728,392637,1
2035728,392650,1
2036216,391136,1
2036216,391137,1
2036216,391138,1
2036216,391139,1
2036216,391140,1
2036216,391142,1
2036216,391143,1
2036216,391144,1
2036216,391146,1
2036216,391385,1
2036474,391137,1
2036474,391139,1
2036474,391140,1
2036474,391385,1
2036474,391388,1
2036474,391391,1
2036474,392650,1
2039303,391136,1
2039303,391137,1
2039303,391138,1
2039303,391139,1
2039303,391140,1
2039303,391142,1
2039303,391144,1
2039303,391385,1
2039668,391136,1
2039668,391137,1
2039668,391138,1
2039668,391139,1
2039668,391140,1
2039668,391142,1
2039668,391144,1
2039668,391385,1
2039668,391391,1
2039668,391392,1
2039759,391136,1
2039759,391137,1
2039759,391138,1
2039759,391139,1
2039759,391140,1
2039759,391142,1
2039759,391144,1
2039759,391385,1
2039802,391136,1
2039802,391137,1
2039802,391138,1
2039802,391139,1
2039802,391140,1
2039802,391142,1
2039802,391144,1
2039802,391385,1
2039802,391388,1
2039802,392650,1
2040068,391136,1
2040068,391137,1
2040068,391138,1
2040068,391139,1
2040068,391140,1
2040068,391142,1
2040068,391144,1
2040068,391385,1
2040068,391389,1
2040068,392637,1
2040099,391136,1
2040099,391137,1
2040099,391138,1
2040099,391139,1
2040099,391140,1
2040099,391142,1
2040099,391144,1
2040099,391146,1
2040099,391385,1
2040099,391389,1
2040099,392637,1
2040099,392650,1
2040261,391136,1
2040261,391137,1
2040261,391138,1
2040261,391139,1
2040261,391140,1
2040261,391142,1
2040261,391143,1
2040261,391144,1
2040261,391385,1
2040339,391136,1
2040339,391137,1
2040339,391138,1
2040339,391139,1
2040339,391140,1
2040339,391142,1
2040339,391144,1
2040339,391385,1
2040339,391388,1
2040339,392637,1
2040380,391136,1
2040380,391137,1
2040380,391138,1
2040380,391139,1
2040380,391140,1
2040380,391142,1
2040380,391144,1
2040380,391385,1
2040380,391388,1
2040380,392637,1
2040409,391136,1
2040409,391137,1
2040409,391138,1
2040409,391139,1
2040409,391140,1
2040409,391142,1
2040409,391144,1
2040409,391146,1
2040409,391385,1
2040409,391388,1
2040409,392637,1
2040409,392650,1
2040450,391136,1
2040450,391137,1
2040450,391138,1
2040450,391139,1
2040450,391140,1
2040450,391142,1
2040450,391144,1
2040450,391385,1
2040450,391388,1
2040450,392637,1
2040464,391136,1
2040464,391137,1
2040464,391138,1
2040464,391139,1
2040464,391140,1
2040464,391142,1
2040464,391144,1
2040464,391385,1
2040464,391388,1
2040464,392637,1
2040491,391136,1
2040491,391137,1
2040491,391138,1
2040491,391139,1
2040491,391140,1
2040491,391142,1
2040491,391144,1
2040491,391385,1
2040491,391389,1
2040491,392637,1
2040491,392650,1
2040644,391136,1
2040644,391137,1
2040644,391138,1
2040644,391139,1
2040644,391140,1
2040644,391142,1
2040644,391144,1
2040644,391385,1
2040644,391388,1
2040644,392637,1
2040653,391136,1
2040653,391137,1
2040653,391138,1
2040653,391139,1
2040653,391140,1
2040653,391142,1
2040653,391144,1
2040653,391385,1
2040653,391388,1
2040653,391391,1
2040653,392637,1
2041515,391136,1
2041515,391137,1
2041515,391138,1
2041515,391139,1
2041515,391140,1
2041515,391142,1
2041515,391144,1
2041515,391385,1
2041515,391388,1
2041515,392637,1
2041886,391136,1
2041886,391137,1
2041886,391138,1
2041886,391139,1
2041886,391140,1
2041886,391142,1
2041886,391143,1
2041886,391144,1
2041886,391385,1
2041886,391388,1
2042169,391138,1
2042169,391142,1
2042169,391385,1
2042169,391388,1
2042169,392637,1
2042705,391136,1
2042705,391137,1
2042705,391138,1
2042705,391139,1
2042705,391140,1
2042705,391142,1
2042705,391143,1
2042705,391144,1
2042705,391385,1
2042705,391389,1
2042705,392637,1
2042705,392650,1
2042741,391136,1
2042741,391137,1
2042741,391138,1
2042741,391139,1
2042741,391140,1
2042741,391142,1
2042741,391144,1
2042741,391385,1
2042798,391136,1
2042798,391137,1
2042798,391138,1
2042798,391139,1
2042798,391140,1
2042798,391142,1
2042798,391144,1
2042798,391146,1
2042798,391385,1
2042798,391389,1
2042798,392637,1
2042851,391136,1
2042851,391137,1
2042851,391138,1
2042851,391139,1
2042851,391140,1
2042851,391142,1
2042851,391144,1
2042851,391385,1
2042851,391389,1
2042851,392637,1
2042851,392650,1
2043072,391136,1
2043072,391137,1
2043072,391138,1
2043072,391139,1
2043072,391140,1
2043072,391142,1
2043072,391144,1
2043072,391385,1
2043254,391136,1
2043254,391137,1
2043254,391138,1
2043254,391139,1
2043254,391140,1
2043254,391142,1
2043254,391144,1
2043254,391385,1
2043254,391388,1
2043254,392637,1
2043473,391136,1
2043473,391137,1
2043473,391138,1
2043473,391139,1
2043473,391140,1
2043473,391142,1
2043473,391144,1
2043473,391385,1
2043473,391389,1
2043473,392637,1
2043473,392650,1
2043602,391137,1
2043602,391139,1
2043602,391385,1
2043602,391391,1
2043666,391136,1
2043666,391137,1
2043666,391138,1
2043666,391139,1
2043666,391140,1
2043666,391142,1
2043666,391144,1
2043666,391385,1
2043666,391388,1
2043666,392637,1
2043666,392650,1
2043690,391136,1
2043690,391137,1
2043690,391138,1
2043690,391139,1
2043690,391140,1
2043690,391142,1
2043690,391144,1
2043690,391385,1
2043796,391136,1
2043796,391137,1
2043796,391138,1
2043796,391139,1
2043796,391140,1
2043796,391142,1
2043796,391144,1
2043796,391385,1
2043880,391136,1
2043880,391137,1
2043880,391138,1
2043880,391139,1
2043880,391140,1
2043880,391142,1
2043880,391144,1
2043880,391385,1
2043880,391389,1
2043880,392637,1
2044048,391136,1
2044048,391137,1
2044048,391138,1
2044048,391139,1
2044048,391140,1
2044048,391142,1
2044048,391144,1
2044048,391385,1
2044048,391388,1
2044048,392637,1
2044070,391138,1
2044070,391139,1
2044070,391143,1
2044070,391385,1
2044070,391388,1
2044070,392637,1
2044138,391136,1
2044138,391137,1
2044138,391138,1
2044138,391139,1
2044138,391140,1
2044138,391142,1
2044138,391143,1
2044138,391144,1
2044138,391385,1
2044170,391136,1
2044170,391137,1
2044170,391138,1
2044170,391139,1
2044170,391140,1
2044170,391142,1
2044170,391144,1
2044170,391385,1
2044242,391136,1
2044242,391137,1
2044242,391138,1
2044242,391139,1
2044242,391140,1
2044242,391142,1
2044242,391144,1
2044242,391385,1
2044500,391138,1
2044500,391139,1
2044500,391143,1
2044500,391385,1
2044500,391388,1
2044500,392637,1
2044501,391136,1
2044501,391137,1
2044501,391138,1
2044501,391139,1
2044501,391140,1
2044501,391142,1
2044501,391144,1
2044501,391385,1
2044546,391137,1
2044546,391139,1
2044546,391385,1
2044753,391138,1
2044753,391142,1
2044753,391144,1
2044753,391385,1
2044753,391388,1
2044753,392637,1
2044753,392650,1
2044955,391136,1
2044955,391137,1
2044955,391138,1
2044955,391139,1
2044955,391140,1
2044955,391142,1
2044955,391144,1
2044955,391385,1
2044955,391388,1
2044955,392637,1
2044955,392650,1
2044977,391136,1
2044977,391137,1
2044977,391138,1
2044977,391139,1
2044977,391140,1
2044977,391142,1
2044977,391144,1
2044977,391385,1
2045142,391138,1
2045142,391385,1
2045142,391388,1
2045142,392637,1
2045142,392650,1
2045169,391138,1
2045169,391139,1
2045169,391385,1
2045169,391388,1
2045169,392637,1
2045188,391136,1
2045188,391137,1
2045188,391138,1
2045188,391139,1
2045188,391140,1
2045188,391142,1
2045188,391144,1
2045188,391385,1
2045206,391136,1
2045206,391137,1
2045206,391138,1
2045206,391139,1
2045206,391140,1
2045206,391142,1
2045206,391144,1
2045206,391146,1
2045206,391385,1
2045214,391137,1
2045214,391139,1
2045214,391142,1
2045214,391385,1
2045236,391136,1
2045236,391137,1
2045236,391138,1
2045236,391139,1
2045236,391140,1
2045236,391142,1
2045236,391144,1
2045236,391385,1
2045245,391136,1
2045245,391137,1
2045245,391138,1
2045245,391139,1
2045245,391140,1
2045245,391142,1
2045245,391144,1
2045245,391385,1
2045280,391136,1
2045280,391137,1
2045280,391138,1
2045280,391139,1
2045280,391140,1
2045280,391142,1
2045280,391144,1
2045280,391385,1
2045337,391136,1
2045337,391137,1
2045337,391138,1
2045337,391139,1
2045337,391140,1
2045337,391142,1
2045337,391144,1
2045337,391385,1
2045337,391388,1
2045337,392637,1
2045337,392650,1
2045340,391136,1
2045340,391137,1
2045340,391138,1
2045340,391139,1
2045340,391140,1
2045340,391142,1
2045340,391144,1
2045340,391385,1
2045363,391136,1
2045363,391137,1
2045363,391138,1
