user_id,event_id,value
2042389,387934,1
2042389,387935,1
2042389,387936,1
2042389,387937,1
2042389,387939,1
2042389,387943,1
2042389,387950,1
2042389,387951,1
2042389,387975,1
2042389,387976,1
2042389,387979,1
2042389,387984,1
2042389,387985,1
2042389,387986,1
2042389,387995,1
2042389,388004,1
2042389,388011,1
2042389,388012,1
2042389,388013,1
2042389,388017,1
2042389,hr76-10,1
2042389,hr76-11,1
2042389,hr76-12,1
2042389,hr76-13,1
2042389,hr76-14,1
2042389,hr76-15,1
2042389,hr76-16,1
2042389,hr76-17,1
2042389,hr76-18,1
2042389,hr76-19,1
2042389,hr76-2,1
2042389,hr76-20,1
2042389,hr76-21,1
2042389,hr76-22,1
2042389,hr76-23,1
2042389,hr76-24,1
2042389,hr76-26,1
2042389,hr76-27,1
2042389,hr76-28,1
2042389,hr76-3,1
2042389,hr76-4,1
2042389,hr76-5,1
2042389,hr76-6,1
2042389,hr76-7,1
2042389,hr76-8,1
2042389,hr76-9,1
2043084,387927,1
2043084,387933,1
2043084,387936,1
2043084,387937,1
2043084,387950,1
2043084,387951,1
2043084,387975,1
2043084,387976,1
2043084,387979,1
2043084,387984,1
2043084,387985,1
2043084,387995,1
2043084,388013,1
2043084,388017,1
2043084,hr76-17,1
2043084,hr76-18,1
2043084,hr76-19,1
2043084,hr76-20,1
2043084,hr76-21,1
2043084,hr76-22,1
2043084,hr76-23,1
2043084,hr76-24,1
2043084,hr76-26,1
2043084,hr76-27,1
2043084,hr76-28,1
2044188,387927,1
2044188,387930,1
2044188,387933,1
2044188,387950,1
2044188,387976,1
2044188,387979,1
2044188,387984,1
2044188,387985,1
2044188,387995,1
2044188,388012,1
2044188,388013,1
2044188,388017,1
2044188,hr76-17,1
2044188,hr76-18,1
2044188,hr76-19,1
2044188,hr76-20,1
2044188,hr76-21,1
2044188,hr76-22,1
2044188,hr76-23,1
2044188,hr76-24,1
2044188,hr76-26,1
2044188,hr76-27,1
2044188,hr76-28,1
2045541,387927,1
2045541,387930,1
2045541,387936,1
2045541,387937,1
2045541,387950,1
2045541,387951,1
2045541,387979,1
2045541,387985,1
2045541,387995,1
2045541,388013,1
2045541,hr76-17,1
2045541,hr76-18,1
2045541,hr76-27,1
2045541,hr76-28,1
2046363,387934,1
2046363,387935,1
2046363,387936,1
2046363,387937,1
2046363,387939,1
2046363,387943,1
2046363,387950,1
2046363,387951,1
2046363,387975,1
2046363,387976,1
2046363,387979,1
2046363,387984,1
2046363,387985,1
2046363,387986,1
2046363,387995,1
2046363,388004,1
2046363,388011,1
2046363,388012,1
2046363,388013,1
2046363,388017,1
2046363,388019,1
2046363,hr76-10,1
2046363,hr76-11,1
2046363,hr76-12,1
2046363,hr76-13,1
2046363,hr76-14,1
2046363,hr76-15,1
2046363,hr76-16,1
2046363,hr76-17,1
2046363,hr76-18,1
2046363,hr76-19,1
2046363,hr76-2,1
2046363,hr76-20,1
2046363,hr76-21,1
2046363,hr76-22,1
2046363,hr76-23,1
2046363,hr76-24,1
2046363,hr76-26,1
2046363,hr76-27,1
2046363,hr76-28,1
2046363,hr76-3,1
2046363,hr76-4,1
2046363,hr76-5,1
2046363,hr76-6,1
2046363,hr76-7,1
2046363,hr76-8,1
2046363,hr76-9,1
2047140,387979,1
2047140,387984,1
2047140,387985,1
2047140,387995,1
2047140,388004,1
2047218,387928,1
2047218,387930,1
2047218,387931,1
2047218,387936,1
2047218,387937,1
2047218,387946,1
2047218,387950,1
2047218,387968,1
2047218,387979,1
2047218,387984,1
2047218,387985,1
2047218,387995,1
2047218,388011,1
2047218,388012,1
2047218,388013,1
2047218,388017,1
2047218,hr76-11,1
2047218,hr76-12,1
2047218,hr76-13,1
2047218,hr76-14,1
2047218,hr76-15,1
2047218,hr76-16,1
2047218,hr76-17,1
2047218,hr76-18,1
2047218,hr76-27,1
2047218,hr76-28,1
2047878,387927,1
2047878,387933,1
2047878,387934,1
2047878,387935,1
2047878,387936,1
2047878,387937,1
2047878,387939,1
2047878,387943,1
2047878,387950,1
2047878,387951,1
2047878,387975,1
2047878,387976,1
2047878,387979,1
2047878,387984,1
2047878,387985,1
2047878,387986,1
2047878,387995,1
2047878,388004,1
2047878,388011,1
2047878,388012,1
2047878,388013,1
2047878,388017,1
2047878,388019,1
2047878,hr76-10,1
2047878,hr76-11,1
2047878,hr76-12,1
2047878,hr76-13,1
2047878,hr76-14,1
2047878,hr76-15,1
2047878,hr76-16,1
2047878,hr76-17,1
2047878,hr76-18,1
2047878,hr76-19,1
2047878,hr76-2,1
2047878,hr76-20,1
2047878,hr76-21,1
2047878,hr76-22,1
2047878,hr76-23,1
2047878,hr76-24,1
2047878,hr76-26,1
2047878,hr76-27,1
2047878,hr76-28,1
2047878,hr76-3,1
2047878,hr76-4,1
2047878,hr76-5,1
2047878,hr76-6,1
2047878,hr76-7,1
2047878,hr76-8,1
2047878,hr76-9,1
2048242,387935,1
2048242,387936,1
2048242,387937,1
2048242,387939,1
2048242,387942,1
2048242,387943,1
2048242,387950,1
2048242,387975,1
2048242,387976,1
2048242,387979,1
2048242,387984,1
2048242,387985,1
2048242,387986,1
2048242,387995,1
2048242,388004,1
2048242,388011,1
2048242,388012,1
2048242,388013,1
2048242,388017,1
2048242,hr76-10,1
2048242,hr76-11,1
2048242,hr76-12,1
2048242,hr76-13,1
2048242,hr76-14,1
2048242,hr76-15,1
2048242,hr76-16,1
2048242,hr76-17,1
2048242,hr76-18,1
2048242,hr76-19,1
2048242,hr76-2,1
2048242,hr76-20,1
2048242,hr76-21,1
2048242,hr76-22,1
2048242,hr76-23,1
2048242,hr76-24,1
2048242,hr76-26,1
2048242,hr76-27,1
2048242,hr76-28,1
2048242,hr76-3,1
2048242,hr76-4,1
2048242,hr76-5,1
2048242,hr76-6,1
2048242,hr76-7,1
2048242,hr76-8,1
2048242,hr76-9,1
2049850,387927,1
2049850,387928,1
2049850,387933,1
2049850,387934,1
2049850,387935,1
2049850,387936,1
2049850,387937,1
2049850,387939,1
2049850,387943,1
2049850,387946,1
2049850,387950,1
2049850,387951,1
2049850,387968,1
2049850,387974,1
2049850,387975,1
2049850,387976,1
2049850,387979,1
2049850,387984,1
2049850,387985,1
2049850,387986,1
2049850,387995,1
2049850,388004,1
2049850,388011,1
