user_id,event_id,value
2025422,386567,1
2025422,386571,1
2025422,386576,1
2025422,386577,1
2025422,386578,1
2025422,386582,1
2025422,386585,1
2025422,386586,1
2025422,386587,1
2025719,386567,1
2025719,386568,1
2025719,386569,1
2025719,386571,1
2025719,386572,1
2025719,386576,1
2025719,386577,1
2025719,386578,1
2025719,386581,1
2025719,386582,1
2025719,386585,1
2025719,386586,1
2025719,386587,1
2025719,386656,1
2025719,386658,1
2025719,386660,1
2026557,386567,1
2026557,386571,1
2026557,386572,1
2026557,386576,1
2026557,386577,1
2026557,386578,1
2026557,386581,1
2026557,386582,1
2026557,386585,1
2026557,386586,1
2026557,386587,1
2026557,386656,1
2026557,386658,1
2026557,386660,1
2027557,386566,1
2027557,386567,1
2027557,386571,1
2027557,386572,1
2027557,386576,1
2027557,386577,1
2027557,386578,1
2027557,386581,1
2027557,386582,1
2027557,386585,1
2027557,386586,1
2027557,386587,1
2027557,386658,1
2027881,386567,1
2027881,386571,1
2027881,386572,1
2027881,386576,1
2027881,386577,1
2027881,386578,1
2027881,386581,1
2027881,386582,1
2027881,386585,1
2027881,386586,1
2027881,386587,1
2027881,386656,1
2027881,386658,1
2027881,386659,1
2028687,386566,1
2028687,386567,1
2028687,386571,1
2028687,386572,1
2028687,386576,1
2028687,386577,1
2028687,386578,1
2028687,386581,1
2028687,386582,1
2028687,386585,1
2028687,386586,1
2028687,386587,1
2028687,386656,1
2028687,386659,1
2028687,386660,1
2030340,386566,1
2030340,386567,1
2030340,386569,1
2030340,386571,1
2030340,386572,1
2030340,386576,1
2030340,386577,1
2030340,386578,1
2030340,386581,1
2030340,386582,1
2030340,386585,1
2030340,386586,1
2030340,386587,1
2030340,386656,1
2030340,386658,1
2031147,386566,1
2031147,386571,1
2031147,386572,1
2031147,386576,1
2031147,386577,1
2031147,386578,1
2031147,386581,1
2031147,386582,1
2031147,386585,1
2031147,386586,1
2031147,386587,1
2031147,386659,1
2038066,386568,1
2038066,386569,1
2038066,386578,1
2038066,386581,1
2038066,386582,1
2038066,386586,1
2038066,386587,1
2043568,386567,1
2043568,386571,1
2043568,386572,1
2043568,386576,1
2043568,386577,1
2043568,386578,1
2043568,386581,1
2043568,386582,1
2043568,386585,1
2043568,386586,1
2043568,386587,1
2043568,386656,1
2043568,386658,1
2043568,386660,1
2047919,386566,1
2047919,386567,1
2047919,386571,1
2047919,386572,1
2047919,386576,1
2047919,386577,1
2047919,386578,1
2047919,386582,1
2047919,386585,1
2047919,386586,1
2047919,386587,1
2048670,386566,1
2048670,386567,1
2048670,386571,1
2048670,386572,1
2048670,386576,1
2048670,386577,1
2048670,386578,1
2048670,386581,1
2048670,386582,1
2048670,386585,1
2048670,386586,1
2048670,386587,1
2048670,386658,1
2048670,386660,1
2048764,386567,1
2048764,386571,1
2048764,386572,1
2048764,386576,1
2048764,386577,1
2048764,386578,1
2048764,386581,1
2048764,386582,1
2048764,386585,1
2048764,386586,1
2048764,386587,1
2048764,386659,1
2048774,386566,1
2048774,386567,1
2048774,386571,1
2048774,386572,1
2048774,386576,1
2048774,386577,1
2048774,386578,1
2048774,386581,1
2048774,386582,1
2048774,386585,1
2048774,386586,1
2048774,386587,1
2048774,386658,1
2048811,386566,1
2048811,386567,1
2048811,386568,1
2048811,386569,1
2048811,386571,1
2048811,386572,1
2048811,386576,1
2048811,386578,1
2048811,386581,1
2048811,386582,1
2048811,386585,1
2048811,386586,1
2048811,386587,1
2048811,386658,1
2048853,386568,1
2048853,386576,1
2048905,386571,1
2049037,386566,1
2049037,386567,1
2049037,386571,1
2049037,386572,1
2049037,386576,1
2049037,386577,1
2049037,386578,1
2049037,386581,1
2049037,386582,1
2049037,386585,1
2049037,386586,1
2049037,386587,1
2049037,386658,1
2049051,386567,1
2049051,386571,1
2049051,386572,1
2049051,386576,1
2049051,386578,1
2049051,386581,1
2049051,386582,1
2049051,386585,1
2049051,386586,1
2049051,386587,1
2049051,386659,1
2049066,386571,1
2049066,386572,1
2049066,386576,1
2049066,386581,1
2049066,386582,1
2049301,386576,1
2049324,386571,1
2050757,386567,1
2050757,386571,1
2050757,386572,1
2050757,386576,1
2050757,386577,1
2050757,386578,1
2050757,386581,1
2050757,386582,1
2050757,386585,1
2050757,386586,1
2050757,386587,1
2050757,386658,1
2052373,386567,1
2052373,386571,1
2052373,386572,1
2052373,386576,1
2052373,386577,1
2052373,386578,1
2052373,386581,1
2052373,386582,1
2052373,386586,1
2052373,386587,1
2052373,386659,1
2052399,386567,1
2052399,386571,1
2052399,386572,1
2052399,386576,1
2052399,386577,1
2052399,386578,1
2052399,386581,1
2052399,386582,1
2052399,386585,1
2052399,386586,1
2052399,386587,1
2052399,386659,1
2052442,386567,1
2052442,386571,1
2052442,386572,1
2052442,386576,1
2052442,386578,1
2052442,386581,1
2052442,386582,1
2052442,386585,1
2052442,386586,1
2052442,386587,1
2052442,386658,1
2052442,386659,1
2052455,386567,1
2052455,386571,1
2052455,386572,1
2052455,386576,1
2052455,386577,1
2052455,386578,1
2052455,386581,1
2052455,386582,1
2052455,386585,1
2052455,386586,1
2052455,386587,1
2052455,386658,1
2052455,386659,1
2052693,386567,1
2052693,386571,1
2052693,386572,1
2052693,386576,1
2052693,386577,1
2052693,386578,1
2052693,386581,1
2052693,386582,1
2052693,386585,1
2052693,386586,1
2052693,386587,1
2052693,386658,1
2023924,386567,1
2023924,386568,1
2023924,386569,1
2023924,386571,1
2023924,386572,1
2023924,386576,1
2023924,386577,1
2023924,386578,1
2023924,386581,1
2023924,386582,1
2023924,386585,1
2023924,386586,1
2023924,386587,1
2023924,386656,1
2023924,386658,1
2023924,386659,1
2023924,386660,1
