user_id,event_id,value
2039636,392039,1
2039636,392051,1
2039636,392155,1
2039636,392648,1
2039709,392039,1
2039709,392046,1
2039709,392051,1
2039709,392155,1
2039709,392648,1
2039806,392030,1
2039806,392031,1
2039806,392039,1
2039806,392051,1
2039806,392155,1
2039806,392648,1
2039806,394940,1
2039835,392030,1
2039835,392031,1
2039835,392035,1
2039835,392037,1
2039835,392044,1
2039835,392046,1
2039835,392049,1
2039835,392051,1
2039835,392054,1
2039835,392058,1
2039835,392059,1
2039835,392152,1
2039835,392154,1
2039835,392155,1
2039835,394940,1
2039855,392030,1
2039855,392031,1
2039855,392039,1
2039855,392044,1
2039855,392046,1
2039855,392051,1
2039855,392055,1
2039855,392056,1
2039855,392060,1
2039855,392155,1
2039855,392648,1
2039855,394940,1
2039958,392051,1
2039958,392059,1
2039958,392153,1
2039958,392154,1
2039958,392155,1
2039970,392030,1
2039970,392031,1
2039970,392035,1
2039970,392046,1
2039970,392051,1
2039970,392054,1
2039970,392059,1
2039970,392153,1
2039970,392155,1
2039973,392030,1
2039973,392031,1
2039973,392044,1
2039973,392046,1
2039973,392051,1
2039973,392054,1
2039973,392056,1
2039973,392058,1
2039973,392059,1
2039973,392153,1
2039973,392155,1
2039973,394940,1
2040049,392030,1
2040049,392031,1
2040049,392039,1
2040049,392051,1
2040049,392056,1
2040049,392060,1
2040049,392155,1
2040049,392648,1
2040049,394940,1
2040150,392030,1
2040150,392031,1
2040150,392044,1
2040150,392051,1
2040150,392059,1
2040150,392153,1
2040150,392154,1
2040150,392155,1
2040150,394940,1
2040166,392039,1
2040166,392044,1
2040166,392051,1
2040166,392055,1
2040166,392056,1
2040166,392155,1
2040166,392648,1
2040224,392030,1
2040224,392031,1
2040224,392036,1
2040224,392037,1
2040224,392038,1
2040224,392044,1
2040224,392051,1
2040224,392056,1
2040224,392058,1
2040224,392059,1
2040224,392153,1
2040224,392155,1
2040224,394940,1
2040240,392030,1
2040240,392031,1
2040240,392037,1
2040240,392044,1
2040240,392049,1
2040240,392051,1
2040240,392058,1
2040240,392059,1
2040240,392153,1
2040240,392154,1
2040240,392155,1
2040240,394940,1
2040281,392030,1
2040281,392031,1
2040281,392051,1
2040281,392056,1
2040281,392058,1
2040281,392059,1
2040281,392153,1
2040281,392154,1
2040281,392155,1
2040281,394940,1
2040322,392039,1
2040322,392044,1
2040322,392051,1
2040322,392055,1
2040322,392155,1
2040322,392648,1
2040326,392030,1
2040326,392031,1
2040326,392035,1
2040326,392044,1
2040326,392045,1
2040326,392051,1
2040326,392056,1
2040326,392059,1
2040326,392155,1
2040326,394940,1
2040337,392037,1
2040337,392051,1
2040337,392056,1
2040337,392058,1
2040337,392059,1
2040337,392153,1
2040337,392155,1
2040372,392037,1
2040372,392049,1
2040372,392051,1
2040372,392056,1
2040372,392058,1
2040372,392153,1
2040372,392154,1
2040372,392155,1
2040372,394940,1
2040895,392030,1
2040895,392031,1
2040895,392044,1
2040895,392046,1
2040895,392051,1
2040895,392054,1
2040895,392058,1
2040895,392059,1
2040895,392153,1
2040895,392155,1
2040895,394940,1
2040924,392030,1
2040924,392031,1
2040924,392037,1
2040924,392038,1
2040924,392039,1
2040924,392044,1
2040924,392046,1
2040924,392049,1
2040924,392051,1
2040924,392056,1
2040924,392152,1
2040924,392155,1
2040924,392648,1
2040924,394940,1
2041574,392039,1
2041574,392051,1
2041574,392155,1
2041855,392030,1
2041855,392031,1
2041855,392039,1
2041855,392051,1
2041855,392055,1
2041855,392060,1
2041855,392155,1
2041855,394940,1
2041869,392039,1
2041869,392051,1
2041869,392155,1
2042005,392031,1
2042005,392039,1
2042005,392044,1
2042005,392051,1
2042005,392056,1
2042005,392155,1
2042005,394940,1
2042540,392030,1
2042540,392031,1
2042540,392035,1
2042540,392044,1
2042540,392046,1
2042540,392051,1
2042540,392054,1
2042540,392058,1
2042540,392059,1
2042540,392153,1
2042540,392155,1
2042540,394940,1
2042556,392039,1
2042556,392046,1
2042556,392051,1
2042556,392155,1
2042556,392648,1
2042630,392030,1
2042630,392031,1
2042630,392044,1
2042630,392051,1
2042630,392059,1
2042630,392153,1
2042630,392154,1
2042630,392155,1
2042630,394940,1
2042784,392035,1
2042784,392051,1
2042784,392056,1
2042784,392059,1
2042784,392153,1
2042784,392154,1
2042784,392155,1
2042805,392030,1
2042805,392031,1
2042805,392039,1
2042805,392044,1
2042805,392051,1
2042805,392056,1
2042805,392155,1
2042805,394940,1
2042939,392030,1
2042939,392031,1
2042939,392037,1
2042939,392044,1
2042939,392046,1
2042939,392051,1
2042939,392054,1
2042939,392056,1
2042939,392058,1
2042939,392059,1
2042939,392152,1
2042939,392153,1
2042939,392155,1
2042939,394940,1
2043043,392030,1
2043043,392031,1
2043043,392039,1
2043043,392044,1
2043043,392051,1
2043043,392056,1
2043043,392155,1
2043043,392648,1
2043243,392030,1
2043243,392031,1
2043243,392035,1
2043243,392038,1
2043243,392044,1
2043243,392045,1
2043243,392051,1
2043243,392059,1
2043243,392153,1
2043243,392155,1
2043243,394940,1
2043622,392030,1
2043622,392031,1
2043622,392037,1
2043622,392044,1
2043622,392051,1
2043622,392056,1
2043622,392058,1
2043622,392059,1
2043622,392152,1
2043622,392153,1
2043622,392155,1
2043622,394940,1
2043641,392035,1
